,공원명,공원구분,소재지지번주소,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),관리기관명
8689,반달곰어린이공원,어린이공원,대구광역시 동구 신서동 1156-5,,,,,,대구광역시 동구청
8690,신암1소공원,소공원,대구광역시 동구 신암동 666-10,,,,,,대구광역시 동구청
8691,신암2소공원,소공원,대구광역시 동구 신암동 678-1,,,,,,대구광역시 동구청
8692,신암3소공원,소공원,대구광역시 동구 신암동 662,,,,,,대구광역시 동구청
8693,각산1공원,소공원,대구광역시 동구 각산동 1177-1,,,,,,대구광역시 동구청
8694,근린공원,근린공원,대구광역시 동구 율암동 408,,,,,,대구광역시 동구청
8695,소공원,소공원,대구광역시 동구 율하동 33-2,,,,,,대구광역시 동구청
8696,공원(율하첨단),문화공원,대구광역시 동구 율하동 849-49,,,,,,대구광역시 동구청
8697,어린이공원,어린이공원,대구광역시 동구 신천동 353-7,,,,,,대구광역시 동구청
8698,어린이공원,어린이공원,대구광역시 동구 각산동 868-4,,,,,,대구광역시 동구청
8699,매암공원,소공원,대구광역시 동구 지묘동 1331,,,,,,대구광역시 동구청
8700,계동공원,소공원,대구광역시 동구 지묘동 1315,,,,,,대구광역시 동구청
8701,효목1동 소공원,소공원,대구광역시 동구 효목동 54-71,,,,,,대구광역시 동구청
8702,신암 어린이공원,어린이공원,대구광역시 동구 신암동 669,,,,,,대구광역시 동구청
8703,어린이공원,어린이공원,대구광역시 동구 효목동 127-3,,,,,,대구광역시 동구청
8704,신천어린이공원,어린이공원,대구광역시 동구 신천동 656-45,,,,,,대구광역시 동구청
8705,신암1가로공원,기타,대구광역시 동구 신암동 1796,,,,,,대구광역시 동구청
8706,가로공원,기타,대구광역시 동구 효목동 68-5,,,,,,대구광역시 동구청
8707,가로공원,기타,대구광역시 동구 효목동 120-1,,,,,,대구광역시 동구청
8708,신천가로공원,기타,대구광역시 동구 신천동 520-2,,,,,,대구광역시 동구청
8709,국립신암선열공원,묘지공원,대구광역시 동구 신암동 산27-1,,,,,,국가보훈처
8710,가로공원,기타,대구광역시 동구 효목동 118-32,,,,,,대구광역시 동구청
8711,가로공원,기타,대구광역시 동구 효목동 89-29,,,,,,대구광역시 동구청
8712,가로공원,기타,대구광역시 동구 효목동 83-13,,,,,,대구광역시 동구청
8713,서산-어린이공원7,어린이공원,충청남도 서산시 동문동 470-2,족구장(1),,파고라(1)+벤치,,,충청남도 서산시청
8714,서산-어린이공원8,어린이공원,충청남도 서산시 동문동 470-23,농구장(1),조합놀이대(1)+탄성포장,벤치,,,충청남도 서산시청
8715,서산-소공원3,소공원,충청남도 서산시 동문동 812,,,파고라(1)+벤치,,,충청남도 서산시청
8716,비도시-소공원5,소공원,충청남도 서산시 부석면 취평리 297-13,,,파고라(1)+벤치,,,충청남도 서산시청
8717,서산-어린이공원30,어린이공원,충청남도 서산시 석남동 27-2,,조합놀이대(1)+탄성포장,정자(1)+파고라(1)+벤치,,,충청남도 서산시청
8718,서산-어린이공원26,어린이공원,충청남도 서산시 석남동 4-2,,조합놀이대(1)+탄성포장,정자(2)+벤치,,,충청남도 서산시청
8719,서산-어린이공원41,어린이공원,충청남도 서산시 석남동 76-1,,조합놀이대(1)+탄성포장,,,,충청남도 서산시청
8720,서산-소공원6,소공원,충청남도 서산시 석림동 340-5,,,벤치,,음수대,충청남도 서산시청
8721,서산-어린이공원44,어린이공원,충청남도 서산시 석림동 416-2,,조합놀이대(1)+탄성포장,벤치,,,충청남도 서산시청
8722,서산-어린이공원43,어린이공원,충청남도 서산시 석림동 453-6,,조합놀이대(1)+탄성포장,벤치,,음수대,충청남도 서산시청
8723,서산-어린이공원42,어린이공원,충청남도 서산시 석림동 463-4,,조합놀이대(1)+탄성포장,파고라(1)+벤치,,,충청남도 서산시청
8724,서산-어린이공원45,어린이공원,충청남도 서산시 석림동 582-2,,조합놀이대(1)+탄성포장,벤치,,,충청남도 서산시청
8725,서산-어린이공원29,어린이공원,충청남도 서산시 석림동 636-1,배드민턴장(1),조합놀이대(1)+탄성포장,파고라(1)+벤치,,,충청남도 서산시청
8726,서산-어린이공원33,어린이공원,충청남도 서산시 석림동 672-3,,조합놀이대(1)+탄성포장,파고라(1)+벤치,,,충청남도 서산시청
8727,서산-어린이공원31,어린이공원,충청남도 서산시 석림동 737-17,,조합놀이대(1)+탄성포장,파고라(1)+벤치,,,충청남도 서산시청
8728,서산-근린공원8(미조성),근린공원,충청남도 서산시 석림동 758-1,,,,,,충청남도 서산시청
8729,산단1-근린공원3,근린공원,충청남도 서산시 성연면 오사리 1618,농구장(1),,파고라(4)+벤치,,,충청남도 서산시청
8730,산단1-근린공원4,근린공원,충청남도 서산시 성연면 오사리 1620,,,벤치,,,충청남도 서산시청
8731,테크노-근린공원1,근린공원,충청남도 서산시 성연면 오사리 1644,,,벤치,,,충청남도 서산시청
8732,테크노-소공원5,소공원,충청남도 서산시 성연면 오사리 1649,,,파고라(1)+벤치,,,충청남도 서산시청
8733,테크노-어린이공원4,어린이공원,충청남도 서산시 성연면 오사리 204-4,,조합놀이대(1)+탄성포장,,,음수대,충청남도 서산시청
8734,테크노-소공원7,소공원,충청남도 서산시 성연면 왕정리 605,,,파고라(1)+벤치,,,충청남도 서산시청
8735,테크노-소공원6,소공원,충청남도 서산시 성연면 왕정리 642,,,파고라(1)+벤치,,,충청남도 서산시청
8736,테크노-근린공원2,근린공원,충청남도 서산시 성연면 왕정리 711,,,정자(1)+벤치,,,충청남도 서산시청
8737,테크노-근린공원3,근린공원,충청남도 서산시 성연면 일람리 1119,농구장(1)+배구장(1)+족구장(1),조합놀이대(1)+탄성포장,벤치,,,충청남도 서산시청
8738,비도시-어린이공원4(미조성),어린이공원,충청남도 서산시 성연면 평리 40-2,,,,,,충청남도 서산시청
8739,흥덕어린이공원,어린이공원,경상북도 문경시 흥덕동 338-1,운동기구 등,조합놀이대 등,쉼터 등,,녹지시설,경상북도 문경시청 도시과
8740,동부공원,어린이공원,경상북도 문경시 흥덕동 769,운동기구 등,"조합놀이대, 시소, 흔들의자","화장실, 쉼터 등",,녹지시설,경상북도 문경시청 도시과
8741,흥덕2공원,어린이공원,경상북도 문경시 흥덕동 787-1,운동기구 등,조합놀이대 등,"화장실, 쉼터 등",,"녹지시설, 경로당",경상북도 문경시청 도시과
8742,흥덕3공원,어린이공원,경상북도 문경시 흥덕동 805,운동기구 등,조합놀이대 등,"화장실, 쉼터 등",,"녹지시설, 경로당",경상북도 문경시청 도시과
8743,왕능1공원,어린이공원,경상북도 문경시 가은읍 왕능리 275-9,운동기구 등,조합놀이대 등,"화장실, 쉼터 등",,"녹지시설, 개수대",경상북도 문경시청 도시과
8744,모전공원,근린공원,경상북도 문경시 모전동 산30-2,"운동기구, 풋살장, 테니스장, 농구장 등",조합놀이대 등,"화장실, 쉼터 등",,"녹지시설, 야외공연장",경상북도 문경시청 도시과
8745,지원3-2,소공원,광주광역시 동구 소태동 303,,,,,,광주광역시 동구청
8746,모전5-2공원,어린이공원,경상북도 문경시 모전동 690-11,운동기구 등,조합놀이대 등,쉼터 등,,"녹지시설, 개수대",경상북도 문경시청 도시과
8747,모전3공원(새마을공원),어린이공원,경상북도 문경시 모전동 922-3,운동기구 등,조합놀이대 등,"화장실, 쉼터 등",,녹지시설,경상북도 문경시청 도시과
8748,모전4공원,어린이공원,경상북도 문경시 모전동 938-3,운동기구 등,조합놀이대 등,쉼터 등,,녹지시설,경상북도 문경시청 도시과
8749,문창공원,어린이공원,경상북도 문경시 점촌동 385-4,운동기구 등,조합놀이대 등,쉼터 등,,녹지시설,경상북도 문경시청 도시과
8750,소공원1,소공원,경상북도 문경시 신기동 1119,운동기구 등,,쉼터 등,,녹지시설,경상북도 문경시청 도시과
8751,소공원2,소공원,경상북도 문경시 신기동 1137,운동기구 등,,쉼터 등,,녹지시설,경상북도 문경시청 도시과
8752,중앙공원,문화공원,경상북도 문경시 점촌동 121,"운동장, 운동기구 등",조합놀이대 등,"화장실, 쉼터 등",문화예술회관,"녹지시설, 야외공연장",경상북도 문경시청 도시과
8753,망양공원,근린공원,경상북도 울진군 근남면 산포리 667,생활운동시설,,주차장+화장실,,망양정,경상북도 울진군청
8754,신상공원,근린공원,경상북도 경산시 진량읍 신상리 1189,미니축구장(1),,화장실(1),,,경상북도 경산시청
8755,옥산공원,근린공원,경상북도 경산시 옥산동 866-4,농구대(2)+운동기구(8),조합놀이대(1)+그네(1),화장실(1),,,경상북도 경산시청
8756,금락5공원,어린이공원,경상북도 경산시 하양읍 금락리 409-5,농구대(2),조합놀이대(1),화장실(1),,,경상북도 경산시청
8757,옥산4공원,어린이공원,경상북도 경산시 옥산동 750,운동기구(11),그네(1)+조합놀이대(1),,,,경상북도 경산시청
8758,옥산5공원,어린이공원,경상북도 경산시 중산동 35-2,배드민턴장(1)+운동기구(10),조합놀이대(1)+시소(2),,,,경상북도 경산시청
8759,옥산6공원,어린이공원,경상북도 경산시 중산동 36-3,운동기구(3),조합놀이대(1)+흔들말(5)+흔들시소(1),,,,경상북도 경산시청
8760,중산공원,근린공원,경상북도 경산시 옥산동 725-1,농구대(1)+운동기구(19),,,,,경상북도 경산시청
8761,사동7공원,어린이공원,경상북도 경산시 삼풍동 505-1,운동기구(8),조합놀이대(1)+그네(1)+회전놀이대(1),,,,경상북도 경산시청
8762,사동8공원,어린이공원,경상북도 경산시 삼풍동 514-1,운동기구(4),조합놀이대(1)+그네(1)+시소(1),,,,경상북도 경산시청
8763,공원,어린이공원,경상남도 밀양시 하남읍 백산리 703-1,,,,,,경상남도 밀양시청
8764,롯데인벤스 어린이공원,어린이공원,경기도 평택시 평택동 312,다리근육풀기+양팔줄당기기+어깨근육풀기+옆파도타기+오금펴기+온몸노젓기+온몸허리돌리기+하늘걷기,고무칩포장+조합놀이대,,,수목보호대+조형동상+집수정,경기도 평택시청
8765,모산골 어린이공원(동삭2지구),어린이공원,경기도 평택시 동삭동 41,,,,,,경기도 평택시청
8766,모험 어린이공원(소사벌택지 4호),어린이공원,경기도 평택시 비전동 1020공,마라톤운동기+온몸근육풀기+윗몸일으키기,고무칩포장+모래깔기+모래놀이탁자+스프링시소+조합놀이대+흔들놀이,,,우수관로+원형수로관+육가+집수정,경기도 평택시청
8767,무동 어린이공원(소사2지구),어린이공원,경기도 평택시 소사동 95-1,,,,,,경기도 평택시청
8768,무지개 어린이공원,어린이공원,경기도 평택시 비전동 852,,고무칩포장+조합놀이대+흔들놀이,화장실,,맹암거+무지개조형물동산+배수관+자연석쌓기+집수정뚜껑+트랜치,경기도 평택시청
8769,문화촌 어린이공원,어린이공원,경기도 평택시 비전동 867,등허리지압기+배드민턴대+배드민턴장+온몸허리돌리기+하늘걷기,고무칩포장+그네+그네보호대+모래포장+시소+흔들놀이,음수전+화장실,,맹암거(간선)+맹암거(지선)+연결관+집수정+측구수로,경기도 평택시청
8770,물결 어린이공원(소사벌택지 6호),어린이공원,경기도 평택시 죽백동 722-1공,롤링웨이스트(일반형)+스텝싸이클+체어웨이트,고무칩포장+조합놀이대+흔들놀이,,,우수관로(PVC이중벽관)+집수정+측구수로관(포장용),경기도 평택시청
8771,물방울(동부84호) 어린이공원(세교지구단위),어린이공원,경기도 평택시 세교동 190-4,,,,,,경기도 평택시청
8772,물장구 어린이공원(소사벌택지 10호),어린이공원,경기도 평택시 비전동 1087공,,고무칩포장+물놀이대+물놀이장설비+물조합놀이대+우산워터드롭+워터샤워+흔들놀이,음수대,,상수관로+수목보호대+우수관로+원형수로관+집수정,경기도 평택시청
8773,미로 어린이공원(서재지구 79호),어린이공원,경기도 평택시 동삭동 657-1,등허리지압기+마라톤운동기+온몸노젓기+온몸역기올리기+온몸허리돌리기,고무칩포장+미로찾기+시소+조합놀이대+체력단련대+흔들놀이,,,맹암거+우수관+집수정,경기도 평택시청
8774,미리내 어린이공원(지제세교지구),어린이공원,경기도 평택시 지제동 640-3답,,,,,,경기도 평택시청
8775,바다 어린이공원(현촌지구),어린이공원,경기도 평택시 용이동 588-2,마라톤운동기+어깨근육풀기+온몸허리돌리기,고무칩포장+그네+그네보호대+조합놀이대,,,트랜치,경기도 평택시청
8776,배꽃 어린이공원(소사2지구),어린이공원,경기도 평택시 소사동 107-9,,,,,,경기도 평택시청
8777,배미 어린이공원,어린이공원,경기도 평택시 합정동 969,고무칩포장+마라톤운동기+온몸노젓기+온몸역기올리기+온몸허리돌리기,고무칩포장+조합놀이대+흔들놀이,,,공사 기념비+수목보호덮개+트랜치,경기도 평택시청
8778,비전 어린이공원,어린이공원,경기도 평택시 비전동 631-1,게이트볼장+옆파도타기+온몸근육풀기+온몸허리돌리기+하늘걷기,,양면음수전,,배수로용 집수정+집수정,경기도 평택시청
8779,사랑방 어린이공원(용죽지구),어린이공원,경기도 평택시 용이동 673,오금펴기운동+온몸근육운동+하늘걷기운동+허리돌리기운동,강아지흔들놀이대+고양이흔들놀이대+그네놀이대+놀이시설 경계+양흔들놀이대+조합놀이대4,,,배수관+집수정,경기도 평택시청
8780,삼각 어린이공원,어린이공원,경기도 평택시 팽성읍 송화리 786-2,마라톤운동기+옆파도타기+온몸근육풀기+온몸허리돌리기+하늘걷기,그네+그네보호대+모래포장+시소+조합놀이대,,,수목보호판+집수정,경기도 평택시청
8781,상가 어린이공원,어린이공원,경기도 평택시 세교동 562-6,등허리지압기+어깨근육풀기+옆파도타기+온몸허리돌리기+하늘걷기,고무칩포장+그네+그네보호대+모래포장+시소+조합놀이대+흔들놀이,화장실,,맹암거(간선)+맹암거(지선)+수목보호대+수목보호홀덮개+우수관+집수정,경기도 평택시청
8782,상서재 어린이공원(서재지구 75호),어린이공원,경기도 평택시 동삭동 678-3,마라톤운동기+온몸근육풀기+온몸역기올리기+온몸허리돌리기,고무칩(적색)+그네+그네보호대+시소+조합놀이대+회전놀이대+흔들놀이,,,수목보호받침틀+우수관+집수정,경기도 평택시청
8783,새터말 어린이공원,어린이공원,경기도 평택시 팽성읍 객사리 88-2,마라톤운동기+옆파도타기+온몸역기올리기+온몸허리돌리기+하늘걷기,모래포장+조합놀이대+흔들놀이,,,맹암거(간선)+맹암거(지선)+우수관+집수정,경기도 평택시청
8784,새한 어린이공원,어린이공원,경기도 평택시 비전동 885-1,마라톤운동기+배드민턴대+배드민턴장+옆파도타기+온몸허리돌리기+하늘걷기,그네+그네보호대+모래포장+조합놀이대(철거)+흔들놀이,화장실,,소화전+집수정,경기도 평택시청
8785,색동(제1호) 어린이공원(영신지구),어린이공원,경기도 평택시 동삭동 산88-1,,,,,,경기도 평택시청
8786,1호 통복 근린공원(고평지구),근린공원,경기도 평택시 신대동 16-4,,,,,,경기도 평택시청
8787,갯골3호수변공원,수변공원,인천광역시 남동구 서창동 693,온몸근육풀기+허리돌리기+파도타기+공중걷기,,,,목교,인천광역시 남동구청
8788,주원공원,어린이공원,인천광역시 남동구 간석동 574-39,,조합놀이대+그네,,,,인천광역시 남동구청
8789,벌터고개공원,어린이공원,인천광역시 남동구 간석동 606-19,,조합놀이대+시소+철봉,,,,인천광역시 남동구청
8790,전재울공원,근린공원,인천광역시 남동구 구월1동 1501,배드민턴장+족구장,,화장실,온실,,인천광역시 남동구청
8791,아시아드선수촌공원,근린공원,인천광역시 남동구 구월1동 1531,,,,,저류지,인천광역시 남동구청
8792,찬우물공원,근린공원,인천광역시 남동구 구월동 1522,,,화장실+관리사무소,,,인천광역시 남동구청
8793,성리공원,어린이공원,인천광역시 남동구 구월동 1495,,조합놀이대,,,,인천광역시 남동구청
8794,무지개공원,어린이공원,인천광역시 남동구 구월동 1509,,조합놀이대+흔들놀이기구,,,,인천광역시 남동구청
8795,구월소공원,소공원,인천광역시 남동구 구월동 1486-2,,,,,,인천광역시 남동구청
8796,주적체육공원,체육공원,인천광역시 남동구 도림동 412,축구장+배드민턴장+테니스장,,,,,인천광역시 남동구청
8797,연락골소공원,소공원,인천광역시 남동구 운연동 48-4,,,,,,인천광역시 남동구청
8798,만의골공원,소공원,인천광역시 남동구 장수동 45일원,,,,,,인천광역시 남동구청
8799,석촌공원,근린공원,인천광역시 남동구 간석동 산 15-1,,,,,,인천광역시 남동구청
8800,새말소공원,소공원,인천광역시 남동구 간석동 1-873,,,,,,인천광역시 남동구청
8801,네모소공원,소공원,인천광역시 남동구 간석동 60-2,,,,,,인천광역시 남동구청
8802,동명1-1,소공원,광주광역시 동구 산수동 368,,,,,,광주광역시 동구청
8803,동명1-2,소공원,광주광역시 동구 동명동 228-11,,,,,,광주광역시 동구청
8804,지원3-1,소공원,광주광역시 동구 소태동 230,,,,,,광주광역시 동구청
8805,지원1-2,소공원,광주광역시 동구 용산동 298-27,,,,,,광주광역시 동구청
8806,지원1-3,소공원,광주광역시 동구 용산동 293-3,,,,,,광주광역시 동구청
8807,지원1-4,소공원,광주광역시 동구 용산동 636-3,,,,,,광주광역시 동구청
8808,산수,소공원,광주광역시 동구 산수동 13-6,,,,,,광주광역시 동구청
8809,계림8,문화공원,광주광역시 동구 계림동 962,,,,,,광주광역시 동구청
8810,동일 어린이공원,어린이공원,경기도 평택시 비전동 888-1,어깨근육풀기+온몸허리돌리기+하늘걷기,고무매트포장+그네+그네보호대+등반및사다리놀이대+모래포장+시소+조합놀이대,,,PE 빗물받이+맹암거(간선)+맹암거(지선)+산마루측구+우수관+집수정+측구수로관,경기도 평택시청
8811,뒷동산 어린이공원(소사벌택지 5호),어린이공원,경기도 평택시 죽백동 720-1공,스트레칭로라+크로스컨트리+트윈트위스트,고무칩포장+그네+그네보호대+시소(2인용)+조합놀이대+흔들놀이,,,우수관로(PVC이중벽관)+원형수로관+집수정,경기도 평택시청
8812,소공원 158호,소공원,경기도 오산시 지곶동 산50,,,,,,오산시 환경사업소 공원녹지과
8813,소공원 159호,소공원,경기도 오산시 지곶동 500,,,,,,오산시 환경사업소 공원녹지과
8814,어린이공원 160호,어린이공원,경기도 오산시 청호동 4,,,,,,오산시 환경사업소 공원녹지과
8815,원동 문화공원,문화공원,경기도 오산시 원동 산42-1,,,,,,오산시 환경사업소 공원녹지과
8816,양산3구역 근린공원,근린공원,경기도 오산시 양산동 3,,,,,,오산시 환경사업소 공원녹지과
8817,수변공원 163호,수변공원,경기도 오산시 서동 292-1,,,,,,오산시 환경사업소 공원녹지과
8818,수변공원 164호,수변공원,경기도 오산시 외삼미동 67-1,,,,,,오산시 환경사업소 공원녹지과
8819,세교제2호소공원,소공원,경기도 오산시 금암동 512-3,,,,,,오산시 환경사업소 공원녹지과
8820,원동소공원,소공원,경기도 오산시 원동 912,야외헬스기구,,,,"야외테이블, 파고라",오산시 환경사업소 공원녹지과
8821,지곶동 어린이공원,어린이공원,경기도 오산시 지곶동 576,,조합놀이대 등,,,,오산시 환경사업소 공원녹지과
8822,양산 제2어린이공원,어린이공원,경기도 오산시 양산동 88,,,,,,오산시 환경사업소 공원녹지과
8823,부산제2어린이공원,어린이공원,경기도 오산시 부산동 792,,조합놀이대 등,,,,오산시 환경사업소 공원녹지과
8824,부산동소공원,소공원,경기도 오산시 부산동 797,,,,,,오산시 환경사업소 공원녹지과
8825,세교2지구 제1호 근린공원,근린공원,경기도 오산시 가수동 산5-2,,,,,,오산시 환경사업소 공원녹지과
8826,세교2지구 제2호 근린공원,근린공원,경기도 오산시 벌음동 산33-7,,,,,,오산시 환경사업소 공원녹지과
8827,세교2지구 제1호 수변공원,수변공원,경기도 오산시 궐동 397-3,,,,,,오산시 환경사업소 공원녹지과
8828,세교2지구 제2호 수변공원,수변공원,경기도 오산시 누읍동 545,,,,,,오산시 환경사업소 공원녹지과
8829,세교2지구 제3호 수변공원,수변공원,경기도 오산시 탑동 226,,,,,,오산시 환경사업소 공원녹지과
8830,세교2지구 제4호 수변공원,수변공원,경기도 오산시 벌음동 214,,,,,,오산시 환경사업소 공원녹지과
8831,세교2지구 제1호 어린이공원,어린이공원,경기도 오산시 궐동 472,,,,,,오산시 환경사업소 공원녹지과
8832,세교2지구 제1호 역사공원,역사공원,경기도 오산시 가수동 112,,,,,,오산시 환경사업소 공원녹지과
8833,세교2지구 제3호 어린이공원,어린이공원,경기도 오산시 누읍동 426-8,,,,,,오산시 환경사업소 공원녹지과
8834,세교2지구 제4호 어린이공원,어린이공원,경기도 오산시 누읍동 394-1,,,,,,오산시 환경사업소 공원녹지과
8835,오산문화공원,문화공원,경기도 오산시 부산동 825,야외헬스기구,,,,평상,오산시 환경사업소 공원녹지과
8836,맑음터 공원,문화공원,경기도 오산시 오산동 750,"농구장, 배드민턴장, 인라인장, 족구장",조합놀이대 등,화장실,야외무대,전망대,오산시 환경사업소 공원녹지과
8837,가장동 체육공원,체육공원,경기도 오산시 가장동 382-4,,,,,,오산시 환경사업소 공원녹지과
8838,궐동공원,문화공원,경기도 오산시 궐동 산 12-5,,,,,,오산시 환경사업소 공원녹지과
8839,죽미령평화공원,역사공원,경기도 오산시 내삼미동 산70-3,,조합놀이대 등,,,,오산시 환경사업소 공원녹지과
8840,세교2지구 제5호 어린이공원,어린이공원,경기도 오산시 청학동 134-2,,,,,,오산시 환경사업소 공원녹지과
8841,세교2지구 소공원1,소공원,경기도 오산시 청학동 111,,,,,,오산시 환경사업소 공원녹지과
8842,세교2지구 소공원2,소공원,경기도 오산시 청학동 125-2,,,,,,오산시 환경사업소 공원녹지과
8843,세교2지구 소공원3,소공원,경기도 오산시 청학동 162,,,,,,오산시 환경사업소 공원녹지과
8844,수변공원 154호,수변공원,경기도 오산시 원동 715-8,,,,,,오산시 환경사업소 공원녹지과
8845,어린이공원 155호,어린이공원,경기도 오산시 갈곶동 246-1,,,,,,오산시 환경사업소 공원녹지과
8846,어린이공원 156호,어린이공원,경기도 오산시 서동 60,,,,,,오산시 환경사업소 공원녹지과
8847,세교2지구 체육공원,체육공원,경기도 오산시 궐동 산45-3,,,,,,오산시 환경사업소 공원녹지과
8848,1-19호공원,어린이공원,제주특별자치도 제주시 일도이동 414,운동기구4,조합놀이대1+흔들놀이2,평의자11+등의자1+음수대1+팔각정1+국기게양대1+돌의자4,,,제주특별자치도 제주시청 공원녹지과
8849,1-20호공원,어린이공원,제주특별자치도 제주시 이도이동 320-6,운동기구11,조합놀이대1+그네1+흔들놀이2+시소1,파고라1+평의자8,,,제주특별자치도 제주시청 공원녹지과
8850,1-21호공원,어린이공원,제주특별자치도 제주시 삼양이동 2154-1,운동기구6+농구대1,조합놀이대1+그네1+흔들놀이2+시소1,파고라2+평의자4,,,제주특별자치도 제주시청 공원녹지과
8851,1-22호공원,어린이공원,제주특별자치도 제주시 삼양일동 1593-1,운동기구5+농구대2,조합놀이대1+그네1,파고라3+평의자7+돌테이블세트1,,,제주특별자치도 제주시청 공원녹지과
8852,1-23호공원,어린이공원,제주특별자치도 제주시 삼양일동 1647-12,운동기구5+게이트볼장1,조합놀이대1+그네1,파고라3+평의자9+등의자5+돌의자2,,,제주특별자치도 제주시청 공원녹지과
8853,삼양공원,역사공원,제주특별자치도 제주시 삼양일동 1660-5,,,,,,제주특별자치도 제주시청 공원녹지과
8854,1-25호공원,어린이공원,제주특별자치도 제주시 삼양이동 2104-4,운동기구6,,파고라1+평의자3+등의자11+지압판2+지압안내판2,,,제주특별자치도 제주시청 공원녹지과
8855,1-26호공원,어린이공원,제주특별자치도 제주시 삼양이동 2113-1,,조합놀이대1+그네1,파고라2+평의자6+등의자2+음수대1,,,제주특별자치도 제주시청 공원녹지과
8856,1-27호공원,어린이공원,제주특별자치도 제주시 삼양이동 2130-1,운동기구9+게이트볼장1,조합놀이대1+그네1+흔들놀이2+시소1,파고라2+평의자9+음수대1,,,제주특별자치도 제주시청 공원녹지과
8857,1-28호공원,어린이공원,제주특별자치도 제주시 삼양이동 2179-10,운동기구5+농구대1,조합놀이대1+그네1+스피드레이서2,파고라4+평의자12+등의자4+음수대1+지압판1,,,제주특별자치도 제주시청 공원녹지과
8858,1-29호공원,어린이공원,제주특별자치도 제주시 삼양이동 2100-2,운동기구8,조합놀이대1+그네1,파고라2+평의자6+등의자4+음수대1+지압판1,,,제주특별자치도 제주시청 공원녹지과
8859,1-30호공원,어린이공원,제주특별자치도 제주시 이도이동 1044-5,운동기구6+배드민턴장1,조합놀이대1+그네1,등의자3+지압판1,,,제주특별자치도 제주시청 공원녹지과
8860,1-31호공원,어린이공원,제주특별자치도 제주시 이도이동 1073,운동기구5+농구대1+다목적운동장1,조합놀이대1+그네1+흔들놀이2+시소2,파고라1+평의자2+등의자5+음수대1,,,제주특별자치도 제주시청 공원녹지과
8861,1-32호공원,어린이공원,제주특별자치도 제주시 이도이동 1053,운동기구6+다목적운동장1,조합놀이대1+흔들놀이2+시소1,파고라1+등의자7+지압판1+평상1,,,제주특별자치도 제주시청 공원녹지과
8862,1-33호공원,어린이공원,제주특별자치도 제주시 이도이동 1077-5,운동기구6+농구대2,조합놀이대1+그네1+흔들놀이3+시소1,파고라1+등의자7+음수대1+자전거거치대1+지압판1,,,제주특별자치도 제주시청 공원녹지과
8863,1-34호공원,어린이공원,제주특별자치도 제주시 이도이동 1014-6,운동기구12,조합놀이대1+그네1,파고라1+평의자3+등의자2+돌테이블세트1+평상2,,,제주특별자치도 제주시청 공원녹지과
8864,1-35호공원,어린이공원,제주특별자치도 제주시 도남동 88-11,운동기구10,조합놀이대1+그네1+흔들놀이2+시소1,파고라1+평의자6+등의자3+지압판1,,,제주특별자치도 제주시청 공원녹지과
8865,1-36호공원,어린이공원,제주특별자치도 제주시 도남동 55-4,운동기구10+농구대1+배드민턴장1,조합놀이대1+그네1+흔들놀이2+시소1,등의자6,,,제주특별자치도 제주시청 공원녹지과
8866,1-37호공원,어린이공원,제주특별자치도 제주시 도남동 46,운동기구20+농구대2+배드민턴장1,조합놀이대1+그네1+흔들놀이3+시소1+오르는기구1,파고라3+평의자3+등의자11+음수대1+지압판1+시계탑1,,,제주특별자치도 제주시청 공원녹지과
8867,1-38호공원,어린이공원,제주특별자치도 제주시 도남동 67-20,운동기구11,조합놀이대2+그네1+흔들놀이2+시소1,파고라1+등의자8,,,제주특별자치도 제주시청 공원녹지과
8868,1-39호공원,어린이공원,제주특별자치도 제주시 이도이동 375-1,운동기구7,조합놀이대1+그네2,파고라2+평의자9+등의자5+화장실1+지압판1,,,제주특별자치도 제주시청 공원녹지과
8869,1-40호공원,어린이공원,제주특별자치도 제주시 이도이동 404,농구대1,조합놀이대1+그네1,파고라2+평의자4+등의자7+음수대1+흔들의자4+화장실1+지압판1,공연장1,,제주특별자치도 제주시청 공원녹지과
8870,소공원12,소공원,경상북도 구미시 도량동 872,공중걷기,,1인의자,,,경상북도 구미시청
8871,용암해수제1공원,근린공원,제주특별자치도 제주시 구좌읍 한동리 4849-20,운동기구6+다목적운동장1,,파고라3+평의자20+등의자3,,,제주특별자치도 제주시청 공원녹지과
8872,함덕공원,근린공원,제주특별자치도 제주시 조천읍 함덕리 919,,,,도서관1,,제주특별자치도 제주시청 공원녹지과
8873,만세공원,근린공원,제주특별자치도 제주시 조천읍 조천리 1134,,,,항일기념관1+기념탑1,,제주특별자치도 제주시청 공원녹지과
8874,두모공원,근린공원,제주특별자치도 제주시 한경면 두모리 2791,,,,,,제주특별자치도 제주시청 공원녹지과
8875,고산공원,근린공원,제주특별자치도 제주시 한경면 고산리 2067-1,,,,,,제주특별자치도 제주시청 공원녹지과
8876,1-1호공원,어린이공원,제주특별자치도 제주시 삼도일동 785-1,운동기구15+농구대1,조합놀이대1+그네1+시소2,파고라1+평의자6+등의자6+나무테이블1,,,제주특별자치도 제주시청 공원녹지과
8877,1-2호공원,어린이공원,제주특별자치도 제주시 삼도일동 505,운동기구13+농구대1,조합놀이대1+그네3+시소2+공중놀이1,등의자13+음수대1+지압판2+지압안내판1,,,제주특별자치도 제주시청 공원녹지과
